,State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg
12699,AK,2,2020-09-27,8002,73.0,103.42857142857143
12750,AK,2,2020-09-28,8078,76.0,89.57142857142857
12801,AK,2,2020-09-29,8260,182.0,98.42857142857143
12852,AK,2,2020-09-30,8380,120.0,123.57142857142857
12903,AK,2,2020-10-01,8474,94.0,126.42857142857143
12954,AK,2,2020-10-02,8641,167.0,123.0
13005,AK,2,2020-10-03,8787,146.0,122.57142857142857
13056,AK,2,2020-10-04,8902,115.0,128.57142857142858
13107,AK,2,2020-10-05,9045,143.0,138.14285714285714
13158,AK,2,2020-10-06,9237,192.0,139.57142857142858
13209,AK,2,2020-10-07,9385,148.0,143.57142857142858
13260,AK,2,2020-10-08,9515,130.0,148.71428571428572
13311,AK,2,2020-10-09,9791,276.0,164.28571428571428
13362,AK,2,2020-10-10,9872,81.0,155.0
13413,AK,2,2020-10-11,10079,207.0,168.14285714285714
13464,AK,2,2020-10-12,10315,236.0,181.42857142857142
13515,AK,2,2020-10-13,10596,281.0,194.14285714285714
13566,AK,2,2020-10-14,10693,97.0,186.85714285714286
13617,AK,2,2020-10-15,10860,167.0,192.14285714285714
13668,AK,2,2020-10-16,11025,165.0,176.28571428571428
13719,AK,2,2020-10-17,11254,229.0,197.42857142857142
13770,AK,2,2020-10-18,11411,157.0,190.28571428571428
13821,AK,2,2020-10-19,11609,198.0,184.85714285714286
13872,AK,2,2020-10-20,11852,243.0,179.42857142857142
13923,AK,2,2020-10-21,12108,256.0,202.14285714285714
13974,AK,2,2020-10-22,12373,265.0,216.14285714285714
14025,AK,2,2020-10-23,12558,185.0,219.0
14076,AK,2,2020-10-24,12884,326.0,232.85714285714286
14127,AK,2,2020-10-25,13216,332.0,257.85714285714283
14178,AK,2,2020-10-26,13813,597.0,314.85714285714283
14229,AK,2,2020-10-27,14152,339.0,328.57142857142856
14280,AK,2,2020-10-28,14519,367.0,344.42857142857144
14331,AK,2,2020-10-29,14924,405.0,364.42857142857144
14382,AK,2,2020-10-30,15284,360.0,389.42857142857144
14433,AK,2,2020-10-31,15706,422.0,403.14285714285717
14484,AK,2,2020-11-01,16167,461.0,421.57142857142856
14535,AK,2,2020-11-02,16529,362.0,388.0
14586,AK,2,2020-11-03,16885,356.0,390.42857142857144
14637,AK,2,2020-11-04,17272,387.0,393.2857142857143
14688,AK,2,2020-11-05,17687,415.0,394.7142857142857
14739,AK,2,2020-11-06,18029,342.0,392.14285714285717
14790,AK,2,2020-11-07,18551,522.0,406.42857142857144
14841,AK,2,2020-11-08,19055,504.0,412.57142857142856
14892,AK,2,2020-11-09,19552,497.0,431.85714285714283
14943,AK,2,2020-11-10,20112,560.0,461.0
14994,AK,2,2020-11-11,20655,543.0,483.2857142857143
15045,AK,2,2020-11-12,21140,485.0,493.2857142857143
15096,AK,2,2020-11-13,21508,368.0,497.0
15147,AK,2,2020-11-14,22128,620.0,511.0
15198,AK,2,2020-11-15,22888,760.0,547.5714285714286
15249,AK,2,2020-11-16,23511,623.0,565.5714285714286
15300,AK,2,2020-11-17,24161,650.0,578.4285714285714
15351,AK,2,2020-11-18,24705,544.0,578.5714285714286
15402,AK,2,2020-11-19,25279,574.0,591.2857142857143
15453,AK,2,2020-11-20,25817,538.0,615.5714285714286
15504,AK,2,2020-11-21,26291,474.0,594.7142857142857
15555,AK,2,2020-11-22,26948,657.0,580.0
15606,AK,2,2020-11-23,27540,592.0,575.5714285714286
15657,AK,2,2020-11-24,28056,516.0,556.4285714285714
15708,AK,2,2020-11-25,28567,511.0,551.7142857142857
15759,AK,2,2020-11-26,29241,674.0,566.0
15810,AK,2,2020-11-27,29867,626.0,578.5714285714286
15861,AK,2,2020-11-28,30710,843.0,631.2857142857143
15912,AK,2,2020-11-29,31264,554.0,616.5714285714286
15963,AK,2,2020-11-30,31864,600.0,617.7142857142857
16014,AK,2,2020-12-01,32443,579.0,626.7142857142857
16065,AK,2,2020-12-02,32987,544.0,631.4285714285714
16116,AK,2,2020-12-03,33694,707.0,636.1428571428571
16167,AK,2,2020-12-04,34429,735.0,651.7142857142857
16218,AK,2,2020-12-05,35305,876.0,656.4285714285714
16269,AK,2,2020-12-06,36156,851.0,698.8571428571429
16320,AK,2,2020-12-07,36866,710.0,714.5714285714286
16371,AK,2,2020-12-08,37478,612.0,719.2857142857143
16422,AK,2,2020-12-09,38059,581.0,724.5714285714286
16473,AK,2,2020-12-10,38606,547.0,701.7142857142857
16524,AK,2,2020-12-11,39230,624.0,685.8571428571429
16575,AK,2,2020-12-12,39813,583.0,644.0
16626,AK,2,2020-12-13,40342,529.0,598.0
16677,AK,2,2020-12-14,40980,638.0,587.7142857142857
16728,AK,2,2020-12-15,41386,406.0,558.2857142857143
16779,AK,2,2020-12-16,41663,277.0,514.8571428571429
16830,AK,2,2020-12-17,42282,619.0,525.1428571428571
16881,AK,2,2020-12-18,42640,358.0,487.14285714285717
16932,AK,2,2020-12-19,43117,477.0,472.0
16983,AK,2,2020-12-20,43225,108.0,411.85714285714283
17034,AK,2,2020-12-21,43423,198.0,349.0
17085,AK,2,2020-12-22,43786,363.0,342.85714285714283
17136,AK,2,2020-12-23,44231,445.0,366.85714285714283
17187,AK,2,2020-12-24,44592,361.0,330.0
17238,AK,2,2020-12-25,44792,200.0,307.42857142857144
17289,AK,2,2020-12-26,44952,160.0,262.14285714285717
17340,AK,2,2020-12-27,45211,259.0,283.7142857142857
17391,AK,2,2020-12-28,45521,310.0,299.7142857142857
17442,AK,2,2020-12-29,45653,132.0,266.7142857142857
17493,AK,2,2020-12-30,45871,218.0,234.28571428571428
17544,AK,2,2020-12-31,46304,433.0,244.57142857142858
17595,AK,2,2021-01-01,46605,301.0,259.0
17646,AK,2,2021-01-02,47124,519.0,310.2857142857143
17697,AK,2,2021-01-03,47437,313.0,318.0
17748,AK,2,2021-01-04,47628,191.0,301.0
17799,AK,2,2021-01-05,47849,221.0,313.7142857142857
17850,AK,2,2021-01-06,48048,199.0,311.0
17901,AK,2,2021-01-07,48388,340.0,297.7142857142857
17952,AK,2,2021-01-08,48724,336.0,302.7142857142857
18003,AK,2,2021-01-09,49107,383.0,283.2857142857143
18054,AK,2,2021-01-10,49447,340.0,287.14285714285717
18105,AK,2,2021-01-11,49715,268.0,298.14285714285717
18156,AK,2,2021-01-12,49895,180.0,292.2857142857143
18207,AK,2,2021-01-13,50063,168.0,287.85714285714283
18258,AK,2,2021-01-14,50352,289.0,280.57142857142856
18309,AK,2,2021-01-15,50692,340.0,281.14285714285717
18360,AK,2,2021-01-16,50988,296.0,268.7142857142857
18411,AK,2,2021-01-17,51189,201.0,248.85714285714286
18462,AK,2,2021-01-18,51412,223.0,242.42857142857142
18513,AK,2,2021-01-19,51568,156.0,239.0
18564,AK,2,2021-01-20,51740,172.0,239.57142857142858
18615,AK,2,2021-01-21,51933,193.0,225.85714285714286
18666,AK,2,2021-01-22,52098,165.0,200.85714285714286
18717,AK,2,2021-01-23,52380,282.0,198.85714285714286
18768,AK,2,2021-01-24,52630,250.0,205.85714285714286
18819,AK,2,2021-01-25,52753,123.0,191.57142857142858
18870,AK,2,2021-01-26,52844,91.0,182.28571428571428
18921,AK,2,2021-01-27,52941,97.0,171.57142857142858
18972,AK,2,2021-01-28,53108,167.0,167.85714285714286
19023,AK,2,2021-01-29,53278,170.0,168.57142857142858
19074,AK,2,2021-01-30,53467,189.0,155.28571428571428
19125,AK,2,2021-01-31,53543,76.0,130.42857142857142
19176,AK,2,2021-02-01,53663,120.0,130.0
19227,AK,2,2021-02-02,53814,151.0,138.57142857142858
19278,AK,2,2021-02-03,53956,142.0,145.0
19329,AK,2,2021-02-04,54163,207.0,150.71428571428572
19380,AK,2,2021-02-05,54335,172.0,151.0
19431,AK,2,2021-02-06,54600,265.0,161.85714285714286
19482,AK,2,2021-02-07,54692,92.0,164.14285714285714
19533,AK,2,2021-02-08,54893,201.0,175.71428571428572
19584,AK,2,2021-02-09,55077,184.0,180.42857142857142
19635,AK,2,2021-02-10,55145,68.0,169.85714285714286
19686,AK,2,2021-02-11,55307,162.0,163.42857142857142
19737,AK,2,2021-02-12,55478,171.0,163.28571428571428
19788,AK,2,2021-02-13,55612,134.0,144.57142857142858
19839,AK,2,2021-02-14,55720,108.0,146.85714285714286
19890,AK,2,2021-02-15,55582,-138.0,98.42857142857143
19941,AK,2,2021-02-16,55675,93.0,85.42857142857143
19992,AK,2,2021-02-17,55810,135.0,95.0
20043,AK,2,2021-02-18,56558,748.0,178.71428571428572
20094,AK,2,2021-02-19,56438,-120.0,137.14285714285714
20145,AK,2,2021-02-20,56641,203.0,147.0
20196,AK,2,2021-02-21,57038,397.0,188.28571428571428
20247,AK,2,2021-02-22,56890,-148.0,186.85714285714286
20298,AK,2,2021-02-23,56996,106.0,188.71428571428572
20349,AK,2,2021-02-24,57008,12.0,171.14285714285714
20400,AK,2,2021-02-25,57213,205.0,93.57142857142857
20451,AK,2,2021-02-26,57721,508.0,183.28571428571428
20502,AK,2,2021-02-27,57839,118.0,171.14285714285714
20553,AK,2,2021-02-28,57594,-245.0,79.42857142857143
20604,AK,2,2021-03-01,57762,168.0,124.57142857142857
20655,AK,2,2021-03-02,58197,435.0,171.57142857142858
20706,AK,2,2021-03-03,58099,-98.0,155.85714285714286
20757,AK,2,2021-03-04,58283,184.0,152.85714285714286
20808,AK,2,2021-03-05,58424,141.0,100.42857142857143
20859,AK,2,2021-03-06,58491,67.0,93.14285714285714
20910,AK,2,2021-03-07,58565,74.0,138.71428571428572
20961,AK,2,2021-03-08,58652,87.0,127.14285714285714
21012,AK,2,2021-03-09,58873,221.0,96.57142857142857
21063,AK,2,2021-03-10,58987,114.0,126.85714285714286
21114,AK,2,2021-03-11,59169,182.0,126.57142857142857
21165,AK,2,2021-03-12,59357,188.0,133.28571428571428
21216,AK,2,2021-03-13,59480,123.0,141.28571428571428
21267,AK,2,2021-03-14,59642,162.0,153.85714285714286
21318,AK,2,2021-03-15,59708,66.0,150.85714285714286
21369,AK,2,2021-03-16,60103,395.0,175.71428571428572
21420,AK,2,2021-03-17,60219,116.0,176.0
21471,AK,2,2021-03-18,60376,157.0,172.42857142857142
21522,AK,2,2021-03-19,60606,230.0,178.42857142857142
21573,AK,2,2021-03-20,60685,79.0,172.14285714285714
21624,AK,2,2021-03-21,60860,175.0,174.0
21675,AK,2,2021-03-22,60970,110.0,180.28571428571428
21726,AK,2,2021-03-23,61040,70.0,133.85714285714286
21777,AK,2,2021-03-24,61184,144.0,137.85714285714286
21828,AK,2,2021-03-25,61390,206.0,144.85714285714286
21879,AK,2,2021-03-26,61564,174.0,136.85714285714286
21930,AK,2,2021-03-27,61736,172.0,150.14285714285714
21981,AK,2,2021-03-28,61941,205.0,154.42857142857142
22032,AK,2,2021-03-29,62155,214.0,169.28571428571428
22083,AK,2,2021-03-30,62304,149.0,180.57142857142858
22134,AK,2,2021-03-31,62329,25.0,163.57142857142858
22185,AK,2,2021-04-01,62496,167.0,158.0
22236,AK,2,2021-04-02,62810,314.0,178.0
22287,AK,2,2021-04-03,62945,135.0,172.71428571428572
22338,AK,2,2021-04-04,63095,150.0,164.85714285714286
22389,AK,2,2021-04-05,63206,111.0,150.14285714285714
22440,AK,2,2021-04-06,63503,297.0,171.28571428571428
22491,AK,2,2021-04-07,63306,-197.0,139.57142857142858
22542,AK,2,2021-04-08,63529,223.0,147.57142857142858
22593,AK,2,2021-04-09,63828,299.0,145.42857142857142
22644,AK,2,2021-04-10,64002,174.0,151.0
22695,AK,2,2021-04-11,64114,112.0,145.57142857142858
22746,AK,2,2021-04-12,64238,124.0,147.42857142857142
22797,AK,2,2021-04-13,64702,464.0,171.28571428571428
22848,AK,2,2021-04-14,64083,-619.0,111.0
22899,AK,2,2021-04-15,64221,138.0,98.85714285714286
22950,AK,2,2021-04-16,65223,1002.0,199.28571428571428
23001,AK,2,2021-04-17,65176,-47.0,167.71428571428572
23052,AK,2,2021-04-18,65312,136.0,171.14285714285714
23103,AK,2,2021-04-19,65476,164.0,176.85714285714286
23154,AK,2,2021-04-20,65639,163.0,133.85714285714286
23205,AK,2,2021-04-21,65737,98.0,236.28571428571428
23256,AK,2,2021-04-22,65879,142.0,236.85714285714286
23307,AK,2,2021-04-23,66102,223.0,125.57142857142857
23358,AK,2,2021-04-24,65791,-311.0,87.85714285714286
23409,AK,2,2021-04-25,65917,126.0,86.42857142857143
23460,AK,2,2021-04-26,66155,238.0,97.0
23511,AK,2,2021-04-27,66653,498.0,144.85714285714286
23562,AK,2,2021-04-28,67115,462.0,196.85714285714286
23613,AK,2,2021-04-29,67344,229.0,209.28571428571428
23664,AK,2,2021-04-30,67226,-118.0,160.57142857142858
23715,AK,2,2021-05-01,67346,120.0,222.14285714285714
23766,AK,2,2021-05-02,66925,-421.0,144.0
23817,AK,2,2021-05-03,66981,56.0,118.0
23868,AK,2,2021-05-04,67563,582.0,130.0
23919,AK,2,2021-05-05,67147,-416.0,4.571428571428571
23970,AK,2,2021-05-06,67356,209.0,1.7142857142857142
24021,AK,2,2021-05-07,67960,604.0,104.85714285714286
24072,AK,2,2021-05-08,67538,-422.0,27.428571428571427
24123,AK,2,2021-05-09,66994,-544.0,9.857142857142858
24174,AK,2,2021-05-10,67603,609.0,88.85714285714286
24225,AK,2,2021-05-11,68287,684.0,103.42857142857143
24276,AK,2,2021-05-12,68346,59.0,171.28571428571428
24327,AK,2,2021-05-13,68673,327.0,188.14285714285714
24378,AK,2,2021-05-14,68253,-420.0,41.857142857142854
24429,AK,2,2021-05-15,68023,-230.0,69.28571428571429
24480,AK,2,2021-05-16,68065,42.0,153.0
24531,AK,2,2021-05-17,68129,64.0,75.14285714285714
24582,AK,2,2021-05-18,68195,66.0,-13.142857142857142
24633,AK,2,2021-05-19,69078,883.0,104.57142857142857
24684,AK,2,2021-05-20,68872,-206.0,28.428571428571427
24735,AK,2,2021-05-21,68945,73.0,98.85714285714286
24786,AK,2,2021-05-22,68943,-2.0,131.42857142857142
24837,AK,2,2021-05-23,68951,8.0,126.57142857142857
24888,AK,2,2021-05-24,68316,-635.0,26.714285714285715
24939,AK,2,2021-05-25,68401,85.0,29.428571428571427
24990,AK,2,2021-05-26,69103,702.0,3.5714285714285716
25041,AK,2,2021-05-27,68496,-607.0,-53.714285714285715
25092,AK,2,2021-05-28,68623,127.0,-46.0
25143,AK,2,2021-05-29,68012,-611.0,-133.0
25194,AK,2,2021-05-30,68050,38.0,-128.71428571428572
25245,AK,2,2021-05-31,69253,1203.0,133.85714285714286
25296,AK,2,2021-06-01,69290,37.0,127.0
25347,AK,2,2021-06-02,69396,106.0,41.857142857142854
25398,AK,2,2021-06-03,68763,-633.0,38.142857142857146
25449,AK,2,2021-06-04,68818,55.0,27.857142857142858
25500,AK,2,2021-06-05,68859,41.0,121.0
25551,AK,2,2021-06-06,69619,760.0,224.14285714285714
25602,AK,2,2021-06-07,69056,-563.0,-28.142857142857142
25653,AK,2,2021-06-08,69088,32.0,-28.857142857142858
25704,AK,2,2021-06-09,69095,7.0,-43.0
25755,AK,2,2021-06-10,69136,41.0,53.285714285714285
25806,AK,2,2021-06-11,69164,28.0,49.42857142857143
25857,AK,2,2021-06-12,69208,44.0,49.857142857142854
25908,AK,2,2021-06-13,69281,73.0,-48.285714285714285
25959,AK,2,2021-06-14,68397,-884.0,-94.14285714285714
26010,AK,2,2021-06-15,68920,523.0,-24.0
26061,AK,2,2021-06-16,69651,731.0,79.42857142857143
26112,AK,2,2021-06-17,69736,85.0,85.71428571428571
26163,AK,2,2021-06-18,69788,52.0,89.14285714285714
26214,AK,2,2021-06-19,69836,48.0,89.71428571428571
26265,AK,2,2021-06-20,69858,22.0,82.42857142857143
26316,AK,2,2021-06-21,69156,-702.0,108.42857142857143
26367,AK,2,2021-06-22,69175,19.0,36.42857142857143
26418,AK,2,2021-06-23,69897,722.0,35.142857142857146
26469,AK,2,2021-06-24,70006,109.0,38.57142857142857
26520,AK,2,2021-06-25,68821,-1185.0,-138.14285714285714
26571,AK,2,2021-06-26,68850,29.0,-140.85714285714286
26622,AK,2,2021-06-27,69394,544.0,-66.28571428571429
26673,AK,2,2021-06-28,70135,741.0,139.85714285714286
26724,AK,2,2021-06-29,70173,38.0,142.57142857142858
26775,AK,2,2021-06-30,70193,20.0,42.285714285714285
26826,AK,2,2021-07-01,70298,105.0,41.714285714285715
26877,AK,2,2021-07-02,70267,-31.0,206.57142857142858
26928,AK,2,2021-07-03,70317,50.0,209.57142857142858
26979,AK,2,2021-07-04,70405,88.0,144.42857142857142
27030,AK,2,2021-07-05,70446,41.0,44.42857142857143
27081,AK,2,2021-07-06,70562,116.0,55.57142857142857
27132,AK,2,2021-07-07,70598,36.0,57.857142857142854
27183,AK,2,2021-07-08,70660,62.0,51.714285714285715
27234,AK,2,2021-07-09,70104,-556.0,-23.285714285714285
27285,AK,2,2021-07-10,70155,51.0,-23.142857142857142
27336,AK,2,2021-07-11,70233,78.0,-24.571428571428573
27387,AK,2,2021-07-12,70357,124.0,-12.714285714285714
27438,AK,2,2021-07-13,70919,562.0,51.0
27489,AK,2,2021-07-14,71028,109.0,61.42857142857143
27540,AK,2,2021-07-15,71235,207.0,82.14285714285714
27591,AK,2,2021-07-16,71134,-101.0,147.14285714285714
27642,AK,2,2021-07-17,71301,167.0,163.71428571428572
27693,AK,2,2021-07-18,71483,182.0,178.57142857142858
27744,AK,2,2021-07-19,72098,615.0,248.71428571428572
27795,AK,2,2021-07-20,72189,91.0,181.42857142857142
27846,AK,2,2021-07-21,72507,318.0,211.28571428571428
27897,AK,2,2021-07-22,72755,248.0,217.14285714285714
27948,AK,2,2021-07-23,72929,174.0,256.42857142857144
27999,AK,2,2021-07-24,73173,244.0,267.42857142857144
28050,AK,2,2021-07-25,73419,246.0,276.57142857142856
28101,AK,2,2021-07-26,73629,210.0,218.71428571428572
28152,AK,2,2021-07-27,73756,127.0,223.85714285714286
28203,AK,2,2021-07-28,73611,-145.0,157.71428571428572
28254,AK,2,2021-07-29,73961,350.0,172.28571428571428
28305,AK,2,2021-07-30,74583,622.0,236.28571428571428
28356,AK,2,2021-07-31,74819,236.0,235.14285714285714
28407,AK,2,2021-08-01,75032,213.0,230.42857142857142
28458,AK,2,2021-08-02,75304,272.0,239.28571428571428
28509,AK,2,2021-08-03,75537,233.0,254.42857142857142
28560,AK,2,2021-08-04,75830,293.0,317.0
28611,AK,2,2021-08-05,76201,371.0,320.0
28662,AK,2,2021-08-06,76570,369.0,283.85714285714283
28713,AK,2,2021-08-07,76871,301.0,293.14285714285717
28764,AK,2,2021-08-08,77195,324.0,309.0
28815,AK,2,2021-08-09,77568,373.0,323.42857142857144
28866,AK,2,2021-08-10,77751,183.0,316.2857142857143
28917,AK,2,2021-08-11,77988,237.0,308.2857142857143
28968,AK,2,2021-08-12,78354,366.0,307.57142857142856
29019,AK,2,2021-08-13,78056,-298.0,212.28571428571428
29070,AK,2,2021-08-14,78360,304.0,212.71428571428572
29121,AK,2,2021-08-15,78324,-36.0,161.28571428571428
29172,AK,2,2021-08-16,78120,-204.0,78.85714285714286
29223,AK,2,2021-08-17,77986,-134.0,33.57142857142857
29274,AK,2,2021-08-18,77938,-48.0,-7.142857142857143
29325,AK,2,2021-08-19,78533,595.0,25.571428571428573
29376,AK,2,2021-08-20,79140,607.0,154.85714285714286
29427,AK,2,2021-08-21,79932,792.0,224.57142857142858
29478,AK,2,2021-08-22,80418,486.0,299.14285714285717
29529,AK,2,2021-08-23,80950,532.0,404.2857142857143
29580,AK,2,2021-08-24,81628,678.0,520.2857142857143
29631,AK,2,2021-08-25,81979,351.0,577.2857142857143
29682,AK,2,2021-08-26,82026,47.0,499.0
29733,AK,2,2021-08-27,82090,64.0,421.42857142857144
29784,AK,2,2021-08-28,83129,1039.0,456.7142857142857
29835,AK,2,2021-08-29,83693,564.0,467.85714285714283
29886,AK,2,2021-08-30,84333,640.0,483.2857142857143
29937,AK,2,2021-08-31,85008,675.0,482.85714285714283
29988,AK,2,2021-09-01,85530,522.0,507.2857142857143
30039,AK,2,2021-09-02,85626,96.0,514.2857142857143
30090,AK,2,2021-09-03,85668,42.0,511.14285714285717
30141,AK,2,2021-09-04,85668,0.0,362.7142857142857
30192,AK,2,2021-09-05,87617,1949.0,560.5714285714286
30243,AK,2,2021-09-06,88362,745.0,575.5714285714286
30294,AK,2,2021-09-07,89019,657.0,573.0
30345,AK,2,2021-09-08,89770,751.0,605.7142857142857
30396,AK,2,2021-09-09,89866,96.0,605.7142857142857
30447,AK,2,2021-09-10,89883,17.0,602.1428571428571
30498,AK,2,2021-09-11,91238,1355.0,795.7142857142857
30549,AK,2,2021-09-12,91889,651.0,610.2857142857143
30600,AK,2,2021-09-13,92574,685.0,601.7142857142857
30651,AK,2,2021-09-14,93572,998.0,650.4285714285714
30702,AK,2,2021-09-15,93829,257.0,579.8571428571429
30753,AK,2,2021-09-16,94004,175.0,591.1428571428571
30804,AK,2,2021-09-17,94842,838.0,708.4285714285714
30855,AK,2,2021-09-18,96202,1360.0,709.1428571428571
30906,AK,2,2021-09-19,97746,1544.0,836.7142857142857
30957,AK,2,2021-09-20,98002,256.0,775.4285714285714
31008,AK,2,2021-09-21,98899,897.0,761.0
31059,AK,2,2021-09-22,99327,428.0,785.4285714285714
31110,AK,2,2021-09-23,100007,680.0,857.5714285714286
31161,AK,2,2021-09-24,100007,0.0,737.8571428571429
31212,AK,2,2021-09-25,100007,0.0,543.5714285714286
31263,AK,2,2021-09-26,104352,4345.0,943.7142857142857
31314,AK,2,2021-09-27,106094,1742.0,1156.0
31365,AK,2,2021-09-28,106774,680.0,1125.0
31416,AK,2,2021-09-29,107775,1001.0,1206.857142857143
31467,AK,2,2021-09-30,108604,829.0,1228.142857142857
31518,AK,2,2021-10-01,109167,563.0,1308.5714285714287
31569,AK,2,2021-10-02,110362,1195.0,1479.2857142857142
31620,AK,2,2021-10-03,111193,831.0,977.2857142857143
31671,AK,2,2021-10-04,111707,514.0,801.8571428571429
31722,AK,2,2021-10-05,112600,893.0,832.2857142857143
31773,AK,2,2021-10-06,113388,788.0,801.8571428571429
31824,AK,2,2021-10-07,113978,590.0,767.7142857142857
31875,AK,2,2021-10-08,114515,537.0,764.0
31926,AK,2,2021-10-09,115573,1058.0,744.4285714285714
31977,AK,2,2021-10-10,116483,910.0,755.7142857142857
32028,AK,2,2021-10-11,117425,942.0,816.8571428571429
32079,AK,2,2021-10-12,117762,337.0,737.4285714285714
32130,AK,2,2021-10-13,119408,1646.0,860.0
32181,AK,2,2021-10-14,120011,603.0,861.8571428571429
32232,AK,2,2021-10-15,120773,762.0,894.0
32283,AK,2,2021-10-16,121775,1002.0,886.0
32334,AK,2,2021-10-17,122788,1013.0,900.7142857142857
32385,AK,2,2021-10-18,123395,607.0,852.8571428571429
32436,AK,2,2021-10-19,123985,590.0,889.0
32487,AK,2,2021-10-20,124611,626.0,743.2857142857143
32538,AK,2,2021-10-21,125369,758.0,765.4285714285714
32589,AK,2,2021-10-22,126282,913.0,787.0
32640,AK,2,2021-10-23,126785,503.0,715.7142857142857
32691,AK,2,2021-10-24,127677,892.0,698.4285714285714
32742,AK,2,2021-10-25,127973,296.0,654.0
32793,AK,2,2021-10-26,128705,732.0,674.2857142857143
32844,AK,2,2021-10-27,129152,447.0,648.7142857142857
32895,AK,2,2021-10-28,129758,606.0,627.0
32946,AK,2,2021-10-29,130756,998.0,639.1428571428571
32997,AK,2,2021-10-30,131337,581.0,650.2857142857143
33048,AK,2,2021-10-31,131904,567.0,603.8571428571429
33099,AK,2,2021-11-01,132262,358.0,612.7142857142857
33150,AK,2,2021-11-02,132798,536.0,584.7142857142857
33201,AK,2,2021-11-03,133315,517.0,594.7142857142857
33252,AK,2,2021-11-04,133774,459.0,573.7142857142857
33303,AK,2,2021-11-05,134559,785.0,543.2857142857143
33354,AK,2,2021-11-06,134987,428.0,521.4285714285714
33405,AK,2,2021-11-07,135508,521.0,514.8571428571429
33456,AK,2,2021-11-08,135724,216.0,494.57142857142856
33507,AK,2,2021-11-09,136209,485.0,487.2857142857143
33558,AK,2,2021-11-10,136624,415.0,472.7142857142857
33609,AK,2,2021-11-11,136822,198.0,435.42857142857144
33660,AK,2,2021-11-12,137420,598.0,408.7142857142857
33711,AK,2,2021-11-13,137882,462.0,413.57142857142856
33762,AK,2,2021-11-14,138202,320.0,384.85714285714283
33813,AK,2,2021-11-15,138413,211.0,384.14285714285717
33864,AK,2,2021-11-16,138696,283.0,355.2857142857143
33915,AK,2,2021-11-17,139026,330.0,343.14285714285717
33966,AK,2,2021-11-18,139579,553.0,393.85714285714283
34017,AK,2,2021-11-19,139992,413.0,367.42857142857144
34068,AK,2,2021-11-20,140305,313.0,346.14285714285717
34119,AK,2,2021-11-21,140532,227.0,332.85714285714283
34170,AK,2,2021-11-22,140617,85.0,314.85714285714283
34221,AK,2,2021-11-23,141011,394.0,330.7142857142857
34272,AK,2,2021-11-24,141317,306.0,327.2857142857143
34323,AK,2,2021-11-25,141598,281.0,288.42857142857144
34374,AK,2,2021-11-26,141931,333.0,277.0
34425,AK,2,2021-11-27,142170,239.0,266.42857142857144
34476,AK,2,2021-11-28,142441,271.0,272.7142857142857
34527,AK,2,2021-11-29,142638,197.0,288.7142857142857
34578,AK,2,2021-11-30,142982,344.0,281.57142857142856
34629,AK,2,2021-12-01,143243,261.0,275.14285714285717
34680,AK,2,2021-12-02,143428,185.0,261.42857142857144
34731,AK,2,2021-12-03,143766,338.0,262.14285714285717
34782,AK,2,2021-12-04,143807,41.0,233.85714285714286
34833,AK,2,2021-12-05,143986,179.0,220.71428571428572
