State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Incremental Deaths,death moving_avg
ME,23,4/1/21,50788,284,228.2857143,744,1,1.857142857
ME,23,4/2/21,51189,401,249.4285714,744,0,1.857142857
ME,23,4/3/21,51470,281,259.5714286,745,1,1.285714286
ME,23,4/4/21,51765,295,273.5714286,745,0,1.285714286
ME,23,4/5/21,51986,221,279.4285714,746,1,1.428571429
ME,23,4/6/21,52277,291,289.1428571,746,0,1.142857143
ME,23,4/7/21,52677,400,310.4285714,747,1,0.571428571
ME,23,4/8/21,52996,319,315.4285714,748,1,0.571428571
ME,23,4/9/21,53434,438,320.7142857,750,2,0.857142857
ME,23,4/10/21,53745,311,325,750,0,0.714285714
ME,23,4/11/21,53960,215,313.5714286,750,0,0.714285714
ME,23,4/12/21,54256,296,324.2857143,751,1,0.714285714
ME,23,4/13/21,54827,571,364.2857143,753,2,1
ME,23,4/14/21,55374,547,385.2857143,757,4,1.428571429
ME,23,4/15/21,55954,580,422.5714286,758,1,1.428571429
ME,23,4/16/21,56525,571,441.5714286,763,5,1.857142857
ME,23,4/17/21,56939,414,456.2857143,764,1,2
ME,23,4/18/21,57285,346,475,765,1,2.142857143
ME,23,4/19/21,57545,260,469.8571429,767,2,2.285714286
ME,23,4/20/21,57965,420,448.2857143,767,0,2
ME,23,4/21/21,58465,500,441.5714286,768,1,1.571428571
ME,23,4/22/21,58868,403,416.2857143,769,1,1.571428571
ME,23,4/23/21,59239,371,387.7142857,771,2,1.142857143
ME,23,4/24/21,59612,373,381.8571429,772,1,1.142857143
ME,23,4/25/21,59776,164,355.8571429,772,0,1
ME,23,4/26/21,60005,229,351.4285714,772,0,0.714285714
ME,23,4/27/21,60430,425,352.1428571,777,5,1.428571429
ME,23,4/28/21,60691,261,318,778,1,1.428571429
ME,23,4/29/21,60945,254,296.7142857,782,4,1.857142857
ME,23,4/30/21,61213,268,282,784,2,1.857142857
ME,23,5/1/21,61616,403,286.2857143,789,5,2.428571429
ME,23,5/2/21,61847,231,295.8571429,789,0,2.428571429
ME,23,5/3/21,62092,245,298.1428571,790,1,2.571428571
ME,23,5/4/21,62510,418,297.1428571,790,0,1.857142857
ME,23,5/5/21,62858,348,309.5714286,791,1,1.857142857
ME,23,5/6/21,63176,318,318.7142857,793,2,1.571428571
ME,23,5/7/21,63464,288,321.5714286,794,1,1.428571429
ME,23,5/8/21,63751,287,305,795,1,0.857142857
ME,23,5/9/21,63994,243,306.7142857,795,0,0.857142857
ME,23,5/10/21,64219,225,303.8571429,795,0,0.714285714
ME,23,5/11/21,64457,238,278.1428571,797,2,1
ME,23,5/12/21,64748,291,270,798,1,1
ME,23,5/13/21,65044,296,266.8571429,798,0,0.714285714
ME,23,5/14/21,65348,304,269.1428571,799,1,0.714285714
ME,23,5/15/21,65524,176,253.2857143,801,2,0.857142857
ME,23,5/16/21,65716,192,246,802,1,1
ME,23,5/17/21,65915,199,242.2857143,803,1,1.142857143
ME,23,5/18/21,66114,199,236.7142857,805,2,1.142857143
ME,23,5/19/21,66316,202,224,807,2,1.285714286
ME,23,5/20/21,66535,219,213,816,9,2.571428571
ME,23,5/21/21,66705,170,193.8571429,818,2,2.714285714
ME,23,5/22/21,66863,158,191.2857143,819,1,2.571428571
ME,23,5/23/21,66979,116,180.4285714,820,1,2.571428571
ME,23,5/24/21,67078,99,166.1428571,822,2,2.714285714
ME,23,5/25/21,67139,61,146.4285714,824,2,2.714285714
ME,23,5/26/21,67301,162,140.7142857,825,1,2.571428571
ME,23,5/27/21,67423,122,126.8571429,825,0,1.285714286
ME,23,5/28/21,67551,128,120.8571429,825,0,1
ME,23,5/29/21,67658,107,113.5714286,825,0,0.857142857
ME,23,5/30/21,67745,87,109.4285714,825,0,0.714285714
ME,23,5/31/21,67787,42,101.2857143,825,0,0.428571429
ME,23,6/1/21,67819,32,97.14285714,825,0,0.142857143
ME,23,6/2/21,67881,62,82.85714286,827,2,0.285714286
ME,23,6/3/21,67986,105,80.42857143,837,10,1.714285714
ME,23,6/4/21,68058,72,72.42857143,838,1,1.857142857
ME,23,6/5/21,68155,97,71,839,1,2
ME,23,6/6/21,68233,78,69.71428571,839,0,2
ME,23,6/7/21,68262,29,67.85714286,839,0,2
ME,23,6/8/21,68333,71,73.42857143,840,1,2.142857143
ME,23,6/9/21,68386,53,72.14285714,843,3,2.285714286
ME,23,6/10/21,68449,63,66.14285714,843,0,0.857142857
ME,23,6/11/21,68488,39,61.42857143,844,1,0.857142857
ME,23,6/12/21,68541,53,55.14285714,845,1,0.857142857
ME,23,6/13/21,68590,49,51,845,0,0.857142857
ME,23,6/14/21,68606,16,49.14285714,845,0,0.857142857
ME,23,6/15/21,68635,29,43.14285714,848,3,1.142857143
ME,23,6/16/21,68686,51,42.85714286,853,5,1.428571429
ME,23,6/17/21,68720,34,38.71428571,854,1,1.571428571
ME,23,6/18/21,68756,36,38.28571429,854,0,1.428571429
ME,23,6/19/21,68794,38,36.14285714,854,0,1.285714286
ME,23,6/20/21,68826,32,33.71428571,854,0,1.285714286
ME,23,6/21/21,68846,20,34.28571429,854,0,1.285714286
ME,23,6/22/21,68866,20,33,854,0,0.857142857
ME,23,6/23/21,68879,13,27.57142857,856,2,0.428571429
ME,23,6/24/21,68889,10,24.14285714,856,0,0.285714286
ME,23,6/25/21,68925,36,24.14285714,858,2,0.571428571
ME,23,6/26/21,68964,39,24.28571429,858,0,0.571428571
ME,23,6/27/21,68977,13,21.57142857,858,0,0.571428571
ME,23,6/28/21,68990,13,20.57142857,858,0,0.571428571
ME,23,6/29/21,69022,32,22.28571429,858,0,0.571428571
ME,23,6/30/21,69034,12,22.14285714,858,0,0.285714286
ME,23,7/1/21,69055,21,23.71428571,859,1,0.428571429
ME,23,7/2/21,69070,15,20.71428571,860,1,0.285714286
ME,23,7/3/21,69099,29,19.28571429,860,0,0.285714286
ME,23,7/4/21,69121,22,20.57142857,860,0,0.285714286
ME,23,7/5/21,69121,0,18.71428571,860,0,0.285714286
ME,23,7/6/21,69121,0,14.14285714,860,0,0.285714286
ME,23,7/7/21,69194,73,22.85714286,861,1,0.428571429
ME,23,7/8/21,69202,8,21,862,1,0.428571429
ME,23,7/9/21,69202,0,18.85714286,862,0,0.285714286
ME,23,7/10/21,69220,18,17.28571429,862,0,0.285714286
ME,23,7/11/21,69220,0,14.14285714,862,0,0.285714286
ME,23,7/12/21,69220,0,14.14285714,862,0,0.285714286
ME,23,7/13/21,69285,65,23.42857143,862,0,0.285714286
ME,23,7/14/21,69325,40,18.71428571,867,5,0.857142857
ME,23,7/15/21,69374,49,24.57142857,877,10,2.142857143
ME,23,7/16/21,69418,44,30.85714286,878,1,2.285714286
ME,23,7/17/21,69476,58,36.57142857,882,4,2.857142857
ME,23,7/18/21,69476,0,36.57142857,882,0,2.857142857
ME,23,7/19/21,69476,0,36.57142857,882,0,2.857142857
ME,23,7/20/21,69627,151,48.85714286,882,0,2.857142857
ME,23,7/21/21,69675,48,50,887,5,2.857142857
ME,23,7/22/21,69781,106,58.14285714,891,4,2
ME,23,7/23/21,69835,54,59.57142857,891,0,1.857142857
ME,23,7/24/21,69905,70,61.28571429,897,6,2.142857143
ME,23,7/25/21,69905,0,61.28571429,897,0,2.142857143
ME,23,7/26/21,69905,0,61.28571429,897,0,2.142857143
ME,23,7/27/21,70077,172,64.28571429,898,1,2.285714286
ME,23,7/28/21,70141,64,66.57142857,899,1,1.714285714
ME,23,7/29/21,70261,120,68.57142857,899,0,1.142857143
ME,23,7/30/21,70372,111,76.71428571,899,0,1.142857143
ME,23,7/31/21,70463,91,79.71428571,900,1,0.428571429
ME,23,8/1/21,70463,0,79.71428571,900,0,0.428571429
ME,23,8/2/21,70463,0,79.71428571,900,0,0.428571429
ME,23,8/3/21,70718,255,91.57142857,900,0,0.285714286
ME,23,8/4/21,70847,129,100.8571429,900,0,0.142857143
ME,23,8/5/21,70996,149,105,900,0,0.142857143
ME,23,8/6/21,71141,145,109.8571429,900,0,0.142857143
ME,23,8/7/21,71306,165,120.4285714,901,1,0.142857143
ME,23,8/8/21,71306,0,120.4285714,901,0,0.142857143
ME,23,8/9/21,71305,-1,120.2857143,901,0,0.142857143
ME,23,8/10/21,71666,361,135.4285714,901,0,0.142857143
ME,23,8/11/21,71883,217,148,901,0,0.142857143
ME,23,8/12/21,72119,236,160.4285714,903,2,0.428571429
ME,23,8/13/21,72333,214,170.2857143,904,1,0.571428571
ME,23,8/14/21,72522,189,173.7142857,904,0,0.428571429
ME,23,8/15/21,72522,0,173.7142857,904,0,0.428571429
ME,23,8/16/21,72522,0,173.8571429,904,0,0.428571429
ME,23,8/17/21,72897,375,175.8571429,907,3,0.857142857
ME,23,8/18/21,73088,191,172.1428571,909,2,1.142857143
ME,23,8/19/21,73270,182,164.4285714,921,12,2.571428571
ME,23,8/20/21,73455,185,160.2857143,922,1,2.571428571
ME,23,8/21/21,73660,205,162.5714286,924,2,2.857142857
ME,23,8/22/21,73660,0,162.5714286,924,0,2.857142857
ME,23,8/23/21,73660,0,162.5714286,924,0,2.857142857
ME,23,8/24/21,74022,362,160.7142857,924,0,2.428571429
ME,23,8/25/21,74313,291,175,926,2,2.428571429
ME,23,8/26/21,74703,390,204.7142857,926,0,0.714285714
ME,23,8/27/21,74966,263,215.8571429,928,2,0.857142857
ME,23,8/28/21,75381,415,245.8571429,930,2,0.857142857
ME,23,8/29/21,75381,0,245.8571429,930,0,0.857142857
ME,23,8/30/21,75381,0,245.8571429,930,0,0.857142857
ME,23,8/31/21,75856,475,262,932,2,1.142857143
ME,23,9/1/21,76290,434,282.4285714,934,2,1.142857143
ME,23,9/2/21,76913,623,315.7142857,937,3,1.571428571
ME,23,9/3/21,77578,665,373.1428571,940,3,1.714285714
ME,23,9/4/21,78069,491,384,940,0,1.428571429
ME,23,9/5/21,78071,2,384.2857143,940,0,1.428571429
ME,23,9/6/21,78071,0,384.2857143,940,0,1.428571429
ME,23,9/7/21,78071,0,316.4285714,940,0,1.142857143
ME,23,9/8/21,78803,732,359,946,6,1.714285714
ME,23,9/9/21,79423,620,358.5714286,951,5,2
ME,23,9/10/21,79929,506,335.8571429,959,8,2.714285714
ME,23,9/11/21,80513,584,349.1428571,961,2,3
ME,23,9/12/21,80513,0,348.8571429,961,0,3
ME,23,9/13/21,80513,0,348.8571429,961,0,3
ME,23,9/14/21,81178,665,443.8571429,969,8,4.142857143
ME,23,9/15/21,81955,777,450.2857143,976,7,4.285714286
ME,23,9/16/21,82607,652,454.8571429,979,3,4
ME,23,9/17/21,83322,715,484.7142857,981,2,3.142857143
ME,23,9/18/21,83909,587,485.1428571,982,1,3
ME,23,9/19/21,83910,1,485.2857143,984,2,3.285714286
ME,23,9/20/21,83910,0,485.2857143,984,0,3.285714286
ME,23,9/21/21,84542,632,480.5714286,1002,18,4.714285714
ME,23,9/22/21,85156,614,457.2857143,1007,5,4.428571429
ME,23,9/23/21,85872,716,466.4285714,1009,2,4.285714286
ME,23,9/24/21,86586,714,466.2857143,1009,0,4
ME,23,9/25/21,87192,606,469,1013,4,4.428571429
ME,23,9/26/21,87192,0,468.8571429,1013,0,4.142857143
ME,23,9/27/21,87192,0,468.8571429,1014,1,4.285714286
ME,23,9/28/21,88197,1005,522.1428571,1022,8,2.857142857
ME,23,9/29/21,89064,867,558.2857143,1022,0,2.142857143
ME,23,9/30/21,89989,925,588.1428571,1022,0,1.857142857
ME,23,10/1/21,90727,738,591.5714286,1024,2,2.142857143
ME,23,10/2/21,91468,741,610.8571429,1026,2,1.857142857
ME,23,10/3/21,91468,0,610.8571429,1026,0,1.857142857
ME,23,10/4/21,91468,0,610.8571429,1026,0,1.714285714
ME,23,10/5/21,92365,897,595.4285714,1036,10,2
ME,23,10/6/21,93207,842,591.8571429,1065,29,6.142857143
ME,23,10/7/21,93887,680,556.8571429,1066,1,6.285714286
ME,23,10/8/21,94348,461,517.2857143,1070,4,6.571428571
ME,23,10/9/21,94948,600,497.1428571,1075,5,7
ME,23,10/10/21,94941,-7,496.1428571,1075,0,7
ME,23,10/11/21,94941,0,496.1428571,1075,0,7
ME,23,10/12/21,94940,-1,367.8571429,1076,1,5.714285714
ME,23,10/13/21,95833,893,375.1428571,1083,7,2.571428571
ME,23,10/14/21,96640,807,393.2857143,1088,5,3.142857143
ME,23,10/15/21,97183,543,405,1093,5,3.285714286
ME,23,10/16/21,97725,542,396.7142857,1095,2,2.857142857
ME,23,10/17/21,97725,0,397.7142857,1095,0,2.857142857
ME,23,10/18/21,97724,-1,397.5714286,1095,0,2.857142857
ME,23,10/19/21,98607,883,523.8571429,1102,7,3.714285714
ME,23,10/20/21,99256,649,489,1109,7,3.714285714
ME,23,10/21/21,99808,552,452.5714286,1113,4,3.571428571
ME,23,10/22/21,100383,575,457.1428571,1115,2,3.142857143
ME,23,10/23/21,100968,585,463.2857143,1122,7,3.857142857
ME,23,10/24/21,100968,0,463.2857143,1122,0,3.857142857
ME,23,10/25/21,100968,0,463.4285714,1122,0,3.857142857
ME,23,10/26/21,101850,882,463.2857143,1147,25,6.428571429
ME,23,10/27/21,102469,619,459,1154,7,6.428571429
ME,23,10/28/21,103041,572,461.8571429,1160,6,6.714285714
ME,23,10/29/21,103671,630,469.7142857,1163,3,6.857142857
ME,23,10/30/21,104259,588,470.1428571,1167,4,6.428571429
ME,23,10/31/21,104259,0,470.1428571,1167,0,6.428571429
ME,23,11/1/21,104259,0,470.1428571,1168,1,6.571428571
ME,23,11/2/21,105122,863,467.4285714,1179,11,4.571428571
ME,23,11/3/21,105781,659,473.1428571,1193,14,5.571428571
ME,23,11/4/21,106473,692,490.2857143,1197,4,5.285714286
ME,23,11/5/21,107074,601,486.1428571,1204,7,5.857142857
ME,23,11/6/21,107772,698,501.8571429,1207,3,5.714285714
ME,23,11/7/21,107772,0,501.8571429,1207,0,5.714285714
ME,23,11/8/21,107772,0,501.8571429,1207,0,5.571428571
ME,23,11/9/21,108710,938,512.5714286,1215,8,5.142857143
ME,23,11/10/21,109592,882,544.4285714,1217,2,3.428571429
ME,23,11/11/21,110347,755,553.4285714,1220,3,3.285714286
ME,23,11/12/21,110347,0,467.5714286,1220,0,2.285714286
ME,23,11/13/21,111145,798,481.8571429,1230,10,3.285714286
ME,23,11/14/21,111145,0,481.8571429,1230,0,3.285714286
ME,23,11/15/21,111144,-1,481.7142857,1230,0,3.285714286
ME,23,11/16/21,112090,946,482.8571429,1243,13,4
ME,23,11/17/21,113132,1042,505.7142857,1243,0,3.714285714
ME,23,11/18/21,114065,933,531.1428571,1254,11,4.857142857
ME,23,11/19/21,115009,944,666,1268,14,6.857142857
ME,23,11/20/21,115863,854,674,1271,3,5.857142857
ME,23,11/21/21,115863,0,674,1272,1,6
ME,23,11/22/21,115865,2,674.4285714,1272,0,6
ME,23,11/23/21,116948,1083,694,1300,28,8.142857143
ME,23,11/24/21,117941,993,687,1303,3,8.571428571
ME,23,11/25/21,118489,548,632,1303,0,7
ME,23,11/26/21,118489,0,497.1428571,1303,0,5
ME,23,11/27/21,118489,0,375.1428571,1303,0,4.571428571
ME,23,11/28/21,118489,0,375.1428571,1303,0,4.428571429
ME,23,11/29/21,118748,259,411.8571429,1307,4,5
ME,23,11/30/21,119662,914,387.7142857,1324,17,3.428571429
ME,23,12/1/21,120600,938,379.8571429,1327,3,3.428571429
ME,23,12/2/21,121453,853,423.4285714,1330,3,3.857142857
ME,23,12/3/21,122242,789,536.1428571,1332,2,4.142857143
ME,23,12/4/21,123118,876,661.2857143,1336,4,4.714285714
ME,23,12/5/21,123118,0,661.2857143,1336,0,4.714285714
ME,23,12/6/21,123118,0,624.2857143,1336,0,4.142857143
ME,23,12/7/21,124098,980,633.7142857,1348,12,3.428571429
ME,23,12/8/21,125373,1275,681.8571429,1356,8,4.142857143
ME,23,12/9/21,126834,1461,768.7142857,1357,1,3.857142857
ME,23,12/10/21,128982,2148,962.8571429,1365,8,4.714285714
ME,23,12/11/21,129997,1015,982.7142857,1367,2,4.428571429
ME,23,12/12/21,129997,0,982.7142857,1367,0,4.428571429
ME,23,12/13/21,129997,0,982.7142857,1367,0,4.428571429
ME,23,12/14/21,131380,1383,1040.285714,1376,9,4
ME,23,12/15/21,132884,1504,1073,1378,2,3.142857143
ME,23,12/16/21,134170,1286,1048,1405,27,6.857142857
ME,23,12/17/21,135320,1150,905.4285714,1430,25,9.285714286
ME,23,12/18/21,136400,1080,914.7142857,1441,11,10.57142857
ME,23,12/19/21,136401,1,914.8571429,1441,0,10.57142857
ME,23,12/20/21,136401,0,914.8571429,1441,0,10.57142857
ME,23,12/21/21,137959,1558,939.8571429,1463,22,12.42857143
ME,23,12/22/21,139421,1462,933.8571429,1468,5,12.85714286
ME,23,12/23/21,140537,1116,909.5714286,1472,4,9.571428571
ME,23,12/24/21,140537,0,745.2857143,1472,0,6
ME,23,12/25/21,140537,0,591,1472,0,4.428571429
ME,23,12/26/21,140537,0,590.8571429,1472,0,4.428571429
ME,23,12/27/21,141790,1253,769.8571429,1475,3,4.857142857
ME,23,12/28/21,143213,1423,750.5714286,1492,17,4.142857143
ME,23,12/29/21,144538,1325,731,1510,18,6
ME,23,12/30/21,145629,1091,727.4285714,1527,17,7.857142857
ME,23,12/31/21,146736,1107,885.5714286,1531,4,8.428571429
ME,23,1/1/22,146736,0,885.5714286,1531,0,8.428571429
ME,23,1/2/22,146736,0,885.5714286,1531,0,8.428571429
ME,23,1/3/22,146736,0,706.5714286,1531,0,8
ME,23,1/4/22,148217,1481,714.8571429,1556,25,9.142857143
ME,23,1/5/22,149543,1326,715,1582,26,10.28571429
ME,23,1/6/22,150845,1302,745.1428571,1592,10,9.285714286
ME,23,1/7/22,152173,1328,776.7142857,1599,7,9.714285714
ME,23,1/8/22,153376,1203,948.5714286,1603,4,10.28571429
ME,23,1/9/22,153376,0,948.5714286,1603,0,10.28571429
ME,23,1/10/22,153376,0,948.5714286,1603,0,10.28571429
ME,23,1/11/22,155155,1779,991.1428571,1623,20,9.571428571
ME,23,1/12/22,156532,1377,998.4285714,1623,0,5.857142857
ME,23,1/13/22,158087,1555,1034.571429,1626,3,4.857142857
ME,23,1/14/22,159498,1411,1046.428571,1644,18,6.428571429
ME,23,1/15/22,160857,1359,1068.714286,1658,14,7.857142857
ME,23,1/16/22,160857,0,1068.714286,1658,0,7.857142857
ME,23,1/17/22,160857,0,1068.714286,1658,0,7.857142857
ME,23,1/18/22,161395,538,891.4285714,1658,0,5
ME,23,1/19/22,162940,1545,915.4285714,1688,30,9.285714286
ME,23,1/20/22,164324,1384,891,1691,3,9.285714286
ME,23,1/21/22,165691,1367,884.7142857,1693,2,7
ME,23,1/22/22,166898,1207,863,1698,5,5.714285714
ME,23,1/23/22,166899,1,863.1428571,1698,0,5.714285714
ME,23,1/24/22,166899,0,863.1428571,1698,0,5.714285714
ME,23,1/25/22,168474,1575,1011.285714,1714,16,8
ME,23,1/26/22,169998,1524,1008.285714,1716,2,4
ME,23,1/27/22,171524,1526,1028.571429,1728,12,5.285714286
MD,24,1/22/20,0,,,0,,
MD,24,1/23/20,0,0,,0,0,
MD,24,1/24/20,0,0,,0,0,
MD,24,1/25/20,0,0,,0,0,
MD,24,1/26/20,0,0,,0,0,
MD,24,1/27/20,0,0,,0,0,
MD,24,1/28/20,0,0,,0,0,
MD,24,1/29/20,0,0,0,0,0,0
MD,24,1/30/20,0,0,0,0,0,0
MD,24,1/31/20,0,0,0,0,0,0
MD,24,2/1/20,0,0,0,0,0,0
MD,24,2/2/20,0,0,0,0,0,0
MD,24,2/3/20,0,0,0,0,0,0
MD,24,2/4/20,0,0,0,0,0,0
MD,24,2/5/20,0,0,0,0,0,0
MD,24,2/6/20,0,0,0,0,0,0
MD,24,2/7/20,0,0,0,0,0,0
MD,24,2/8/20,0,0,0,0,0,0
MD,24,2/9/20,0,0,0,0,0,0
MD,24,2/10/20,0,0,0,0,0,0
MD,24,2/11/20,0,0,0,0,0,0
MD,24,2/12/20,0,0,0,0,0,0
MD,24,2/13/20,0,0,0,0,0,0
MD,24,2/14/20,0,0,0,0,0,0
MD,24,2/15/20,0,0,0,0,0,0
MD,24,2/16/20,0,0,0,0,0,0
MD,24,2/17/20,0,0,0,0,0,0
MD,24,2/18/20,0,0,0,0,0,0
MD,24,2/19/20,0,0,0,0,0,0
MD,24,2/20/20,0,0,0,0,0,0
MD,24,2/21/20,0,0,0,0,0,0
MD,24,2/22/20,0,0,0,0,0,0
MD,24,2/23/20,0,0,0,0,0,0
MD,24,2/24/20,0,0,0,0,0,0
MD,24,2/25/20,0,0,0,0,0,0
MD,24,2/26/20,0,0,0,0,0,0
MD,24,2/27/20,0,0,0,0,0,0
MD,24,2/28/20,0,0,0,0,0,0
MD,24,2/29/20,0,0,0,0,0,0
MD,24,3/1/20,0,0,0,0,0,0
MD,24,3/2/20,0,0,0,0,0,0
MD,24,3/3/20,0,0,0,0,0,0
MD,24,3/4/20,0,0,0,0,0,0
MD,24,3/5/20,0,0,0,0,0,0
MD,24,3/6/20,3,3,0.428571429,0,0,0
MD,24,3/7/20,3,0,0.428571429,0,0,0
MD,24,3/8/20,5,2,0.714285714,0,0,0
MD,24,3/9/20,8,3,1.142857143,0,0,0
MD,24,3/10/20,9,1,1.285714286,0,0,0
MD,24,3/11/20,12,3,1.714285714,0,0,0
MD,24,3/12/20,12,0,1.714285714,0,0,0
MD,24,3/13/20,17,5,2,0,0,0
MD,24,3/14/20,30,13,3.857142857,0,0,0
MD,24,3/15/20,30,0,3.571428571,0,0,0
MD,24,3/16/20,37,7,4.142857143,0,0,0
MD,24,3/17/20,57,20,6.857142857,0,0,0
MD,24,3/18/20,85,28,10.42857143,1,1,0.142857143
MD,24,3/19/20,107,22,13.57142857,1,0,0.142857143
MD,24,3/20/20,190,83,24.71428571,2,1,0.285714286
MD,24,3/21/20,190,0,22.85714286,3,1,0.428571429
MD,24,3/22/20,244,54,30.57142857,3,0,0.428571429
MD,24,3/23/20,288,44,35.85714286,3,0,0.428571429
MD,24,3/24/20,349,61,41.71428571,4,1,0.571428571
MD,24,3/25/20,423,74,48.28571429,4,0,0.428571429
MD,24,3/26/20,580,157,67.57142857,4,0,0.428571429
MD,24,3/27/20,773,193,83.28571429,5,1,0.428571429
MD,24,3/28/20,995,222,115,10,5,1
MD,24,3/29/20,1242,247,142.5714286,15,5,1.714285714
MD,24,3/30/20,1412,170,160.5714286,15,0,1.714285714
MD,24,3/31/20,1660,248,187.2857143,17,2,1.857142857
MD,24,4/1/20,1985,325,223.1428571,30,13,3.714285714
MD,24,4/2/20,2331,346,250.1428571,35,5,4.428571429
MD,24,4/3/20,2758,427,283.5714286,41,6,5.142857143
MD,24,4/4/20,3125,367,304.2857143,53,12,6.142857143
MD,24,4/5/20,3609,484,338.1428571,67,14,7.428571429
MD,24,4/6/20,4045,436,376.1428571,91,24,10.85714286
MD,24,4/7/20,4370,325,387.1428571,103,12,12.28571429
MD,24,4/8/20,5528,1158,506.1428571,123,20,13.28571429
MD,24,4/9/20,6184,656,550.4285714,138,15,14.71428571
MD,24,4/10/20,6968,784,601.4285714,171,33,18.57142857
MD,24,4/11/20,7694,726,652.7142857,202,31,21.28571429
MD,24,4/12/20,8225,531,659.4285714,232,30,23.57142857
MD,24,4/13/20,8933,708,698.2857143,232,0,20.14285714
MD,24,4/14/20,9470,537,728.5714286,278,46,25
MD,24,4/15/20,10031,561,643.2857143,299,21,25.14285714
MD,24,4/16/20,10784,753,657.1428571,345,46,29.57142857
MD,24,4/17/20,11572,788,657.7142857,365,20,27.71428571
MD,24,4/18/20,12307,735,659,374,9,24.57142857
MD,24,4/19/20,12829,522,657.7142857,421,47,27
MD,24,4/20/20,13678,849,677.8571429,446,25,30.57142857
MD,24,4/21/20,14193,515,674.7142857,489,43,30.14285714
MD,24,4/22/20,14775,582,677.7142857,544,55,35
MD,24,4/23/20,15735,960,707.2857143,592,48,35.28571429
MD,24,4/24/20,16616,881,720.5714286,592,0,32.42857143
MD,24,4/25/20,17766,1150,779.8571429,695,103,45.85714286
MD,24,4/26/20,18580,814,821.5714286,708,13,41
MD,24,4/27/20,19485,905,829.5714286,800,92,50.57142857
MD,24,4/28/20,20109,624,845.1428571,849,49,51.42857143
MD,24,4/29/20,20846,737,867.2857143,924,75,54.28571429
MD,24,4/30/20,21742,896,858.1428571,985,61,56.14285714
MD,24,5/1/20,23465,1723,978.4285714,1008,23,59.42857143
MD,24,5/2/20,24473,1008,958.1428571,1092,84,56.71428571
MD,24,5/3/20,25462,989,983.1428571,1136,44,61.14285714
MD,24,5/4/20,26389,927,986.2857143,1162,26,51.71428571
MD,24,5/5/20,27116,727,1001,1223,61,53.42857143
MD,24,5/6/20,28163,1047,1045.285714,1277,54,50.42857143
MD,24,5/7/20,29373,1210,1090.142857,1327,50,48.85714286
MD,24,5/8/20,30459,1086,999.1428571,1377,50,52.71428571
MD,24,5/9/20,31534,1075,1008.714286,1429,52,48.14285714
MD,24,5/10/20,32587,1053,1017.857143,1467,38,47.28571429
MD,24,5/11/20,33373,786,997.7142857,1489,22,46.71428571
MD,24,5/12/20,34061,688,992.1428571,1558,69,47.85714286
MD,24,5/13/20,34812,751,949.8571429,1625,67,49.71428571
MD,24,5/14/20,35903,1091,932.8571429,1674,49,49.57142857
MD,24,5/15/20,36984,1081,932.1428571,1723,49,49.42857143
MD,24,5/16/20,37957,973,917.5714286,1772,49,49
MD,24,5/17/20,38804,847,888.1428571,1815,43,49.71428571
MD,24,5/18/20,39762,958,912.7142857,1840,25,50.14285714
MD,24,5/19/20,41545,1783,1069.142857,1898,58,48.57142857
MD,24,5/20/20,42317,772,1072.142857,1949,51,46.28571429
MD,24,5/21/20,43530,1213,1089.571429,1999,50,46.42857143
MD,24,5/22/20,44424,894,1062.857143,2044,45,45.85714286
MD,24,5/23/20,45495,1071,1076.857143,2087,43,45
MD,24,5/24/20,47150,1655,1192.285714,2148,61,47.57142857
MD,24,5/25/20,47684,534,1131.714286,2310,162,67.14285714
MD,24,5/26/20,47684,0,877,2314,4,59.42857143
MD,24,5/27/20,48423,739,872.2857143,2343,29,56.28571429
MD,24,5/28/20,49708,1285,882.5714286,2362,19,51.85714286
MD,24,5/29/20,50987,1279,937.5714286,2362,0,45.42857143
MD,24,5/30/20,52015,1028,931.4285714,2407,45,45.71428571
MD,24,5/31/20,52715,700,795,2433,26,40.71428571
MD,24,6/1/20,53326,611,806,2455,22,20.71428571
MD,24,6/2/20,54171,845,926.7142857,2608,153,42
MD,24,6/3/20,54981,810,936.8571429,2654,46,44.42857143
MD,24,6/4/20,55858,877,878.5714286,2695,41,47.57142857
MD,24,6/5/20,56760,902,824.7142857,2727,32,52.14285714
MD,24,6/6/20,57481,721,780.8571429,2768,41,51.57142857
MD,24,6/7/20,57969,488,750.5714286,2786,18,50.42857143
MD,24,6/8/20,58397,428,724.4285714,2797,11,48.85714286
MD,24,6/9/20,58902,505,675.8571429,2838,41,32.85714286
MD,24,6/10/20,59463,561,640.2857143,2867,29,30.42857143
MD,24,6/11/20,60197,734,619.8571429,2893,26,28.28571429
MD,24,6/12/20,60613,416,550.4285714,2926,33,28.42857143
MD,24,6/13/20,61269,656,541.1428571,2952,26,26.28571429
MD,24,6/14/20,61698,429,532.7142857,2972,20,26.57142857
MD,24,6/15/20,62011,313,516.2857143,2983,11,26.57142857
MD,24,6/16/20,62415,404,501.8571429,3001,18,23.28571429
MD,24,6/17/20,62968,553,500.7142857,3029,28,23.14285714
MD,24,6/18/20,63221,253,432,3054,25,23
MD,24,6/19/20,63506,285,413.2857143,3071,17,20.71428571
MD,24,6/20/20,63839,333,367.1428571,3093,22,20.14285714
MD,24,6/21/20,64129,290,347.2857143,3104,11,18.85714286
